dateActivity,productId,cost,userId
2018-12-08,coinpack001,0.398,a3jm24i894s3c5f
2018-12-13,specialpack1_0,0.398,ywcewn7gwjc79lg
2018-12-11,specialpack,0.198,wsmsdd165dy4fx9
2018-12-12,goldenspin,0.198,v0977ee7qviioos
2018-12-13,specialpack1_0,0.398,nax69qww92bqiy1
2018-12-08,goldenspin,0.198,vf7qshihpztxpus
2018-12-13,goldenspin,0.198,gqnc50biry493ox
2018-12-12,coinpack002,0.998,u9hz1j58sbgibv2
2018-12-09,coinpack001,0.398,5zws923c7jglxgz
2018-12-13,coinpack001,0.398,bmnwmnsvgdtbznq
2018-12-07,goldenspin,0.198,p1kbx6gbzyfekov
2018-12-07,poolcash001,0.398,vsy7myovz896u40
2018-12-08,goldenspin,0.198,zgsvlw81wrt5sj4
2018-12-12,coinpack001,0.398,k77483sm4brtiqj
2018-12-12,specialpack1_3,0.798,cieclbj1ewu9h8w
2018-12-07,specialpack12_0,2.998,ldo3nc3pdelovl4
2018-12-12,specialpack1_0,0.398,0z370t2vet3q8ck
2018-12-13,specialpack1_2,0.598,mwy4r3vr5wkxrtl
2018-12-13,specialpack1_0,0.398,f37tw7uu70qno06
2018-12-10,specialpack,0.198,9wv16rxk31vxfvf
2018-12-13,coinpack002,0.998,hts7374ymu1klcv
2018-12-10,specialpack,0.198,nw0w4513jcy44j1
2018-12-13,specialpack4_0,1.398,s351s4l4d1r1xlx
2018-12-09,specialpack1_3,0.798,log6g1oq4mfdd26
2018-12-07,specialpack1_0,0.398,xkbh0vqbyl14gmq
2018-12-13,specialpack1_2,0.598,a12rnnn6rjezihs
2018-12-10,specialpack1_0,0.398,ysjajkmppxqqnam
2018-12-09,specialpack2_0,0.998,fcftqjcwre9u8y4
2018-12-09,specialpack1_0,0.398,800zh7j7nvnjb0i
2018-12-09,coinpack001,0.398,d5qjgu6fdgebqm0
2018-12-13,goldenspin,0.198,4jkxy7w9zdn64il
2018-12-12,scratcherspack1,0.398,rk1yy6xhnhwkh8n
2018-12-08,specialpack1_0,0.398,pkb31ijgbnr0lo4
2018-12-11,goldenspin,0.198,7oacuj9e2ju0yle
2018-12-12,specialpack5_0,1.598,asgajswgh5sr8yw
2018-12-13,goldenspin,0.198,sc9ruujgoithqed
2018-12-13,goldenspin,0.198,i9lojgi1n12e94q
2018-12-13,coinpack001,0.398,tssxr6stg3bpv5m
2018-12-11,coinpack003,1.998,v7tkr0gabmtfmam
2018-12-12,specialpack1_3,0.798,8dgah8wuteltyc9
2018-12-09,specialpack1_3,0.798,i0crtde5desgk7z
2018-12-08,specialpack2_0,0.998,r8iisgebnh2nl1h
2018-12-10,specialpack1_0,0.398,xh5xl4eoxscdfqj
2018-12-13,poolcash001,0.398,veic4jw71r54fhx
2018-12-09,specialpack1_2,0.598,z5auizyeon8in8j
2018-12-08,poolcash001,0.398,qe29z2l4aq1tmy3
2018-12-12,specialpack1_0,0.398,uli33mmnggdrzto
2018-12-11,coinpack002,0.998,hz04qp5zo10mwio
2018-12-10,specialpack1_3,0.798,sgjep6m7b20zu7i
2018-12-10,poolcash001,0.398,n687txcju0it1ot
2018-12-10,weeklypremiummembership01,1.598,qxbxmy11u502vn1
2018-12-09,poolcash003,1.998,3kv5skhu27vumye
2018-12-07,specialpack4_0,1.398,jnsvuqpsfqtoaoa
2018-12-12,specialpack2_0,0.998,etv7irqkeyg67op
2018-12-08,coinpack002,0.998,jz586624xy0nzk0
2018-12-12,coinpack001,0.398,xdq68orszu0vups
2018-12-07,specialpack1_2,0.598,azpgf0xrg3kwxv2
2018-12-13,goldenspin,0.198,pln54ylkyau2hug
2018-12-08,specialpack1_2,0.598,k82jmnnm4i0n5tg
2018-12-10,goldenspin,0.198,d3qvgu7tkz9yi94
2018-12-10,specialpack2_0,0.998,6e30hdlaip44wx9
2018-12-09,specialpack1_0,0.398,vz1m3sguh9ypbrf
2018-12-07,specialpack,0.198,xbjvcld88htwwjq
2018-12-08,goldenspin,0.198,gilfcbt5ga2pcc1
2018-12-13,goldenspin,0.198,fdqgwk90dflzha1
2018-12-10,specialpack1_0,0.398,rozjr0dc8gpb5db
2018-12-09,specialpack1_0,0.398,eb893oonwyp86zf
2018-12-13,specialpack,0.198,6609r3g1up5lrus
2018-12-07,specialpack2_0,0.998,3yuh4hzbi120wg1
2018-12-11,poolcash001,0.398,zelt55p6ebot2u7
2018-12-07,coinpack001,0.398,k95rtydtybybovv
2018-12-08,specialpack,0.198,18xtd59u82ni5yk
2018-12-09,specialpack1_0,0.398,1gp4i380xvlhy0u
2018-12-12,specialpack,0.198,evfttiu234cb9j0
2018-12-09,goldenspin,0.198,216rj0694oc4272
2018-12-11,goldenspin,0.198,o5c3m1n35v7xyfa
2018-12-11,coinpack001,0.398,lgmoxqv64wdqms4
2018-12-08,poolcash001,0.398,sqshiqmdg0sl7ej
2018-12-09,specialpack2_0,0.998,7kkaqbhi2hci5q3
2018-12-13,specialpack1_0,0.398,2hz2f04nq9guwuz
2018-12-13,poolcash001,0.398,hk1irrjwrtrxu31
2018-12-10,coinpack001,0.398,uf26zz43x28mlyf
2018-12-12,coinpack002,0.998,vp7ok9il4g6hkri
2018-12-11,coinpack003,1.998,okipufjw9iw83le
2018-12-11,coinpack002,0.998,1u6csa3ix2ifwjv
2018-12-10,specialpack1_2,0.598,ww2z4tclmog3sb7
2018-12-08,specialpack1_2,0.598,s72t0ntoaakqc4c
2018-12-11,goldenspin,0.198,1cgym3oc8v6t7bm
2018-12-11,specialpack1_2,0.598,dwxllsl6gkr3eqg
2018-12-09,scratcherspack1,0.398,nlq71u31hg1k7fr
2018-12-12,specialpack4_0,1.398,tbl7pirb5br7m2w
2018-12-12,coinpack001,0.398,764p851sjp7u12t
2018-12-10,goldenspin,0.198,3ilhpdy82qkqmm2
2018-12-08,specialpack1_3,0.798,smfe2f3syewjmbt
2018-12-09,specialpack1_2,0.598,n8eupas1mooiws5
2018-12-09,specialpack,0.198,mssxdvtu36shg0r
2018-12-13,specialpack5_0,1.598,9hoo6j8rt8px785
2018-12-10,goldenspin,0.198,n0cipze6ijwc452
2018-12-13,specialpack2_0,0.998,o918olvngc10741
2018-12-11,coinpack001,0.398,vr2o7u4qodwq9rj
2018-12-10,specialpack,0.198,sbafo54dph793dn
2018-12-12,goldenspin,0.198,yomjhk55vrpap23
2018-12-12,goldenspin,0.198,jaq97guqxixwovw
2018-12-12,goldenspin,0.198,rcnpoawd7mg74oj
2018-12-11,goldenspin,0.198,5jyv8mxt3y6aeya
2018-12-07,specialpack1_3,0.798,sl1evw569onto2b
2018-12-08,specialpack1_3,0.798,5y3d8l09ecpxf4q
2018-12-12,coinpack001,0.398,m0kq6tzcvmqig06
2018-12-12,goldenspin,0.198,knhjmp3u6g0dinh
2018-12-12,coinpack001,0.398,t2espvqqvx1lowc
2018-12-09,coinpack001,0.398,gnczokwrtf3kw8q
2018-12-08,coinpack003,1.998,4fo1archzj0o8a5
2018-12-11,goldenspin,0.198,wvyf5nbscu73dqk
2018-12-12,specialpack2_0,0.998,rgpuzso652q001b
2018-12-09,coinpack001,0.398,2goyb5zq116wbp5
2018-12-10,goldenspin,0.198,4cfn3syclq4bije
2018-12-12,coinpack001,0.398,3yugqhwxbnwgdsw
2018-12-13,specialpack1_0,0.398,xkiivpd7un79uri
2018-12-10,coinpack001,0.398,7z7nulyjxiahtf5
2018-12-09,specialpack2_0,0.998,r2fpd3ts18tycmj
2018-12-13,goldenspin,0.198,xs0hhc5zy1ljg1l
2018-12-10,specialpack1_0,0.398,d49pa9umu0zxjir
2018-12-10,specialpack1_2,0.598,ni83r8dmz6xob3x
2018-12-10,coinpack002,0.998,z654pcv9uo0dkgs
2018-12-13,coinpack001,0.398,e03ac7fzslyh28w
2018-12-12,coinpack001,0.398,mrdoij12qr8uhk5
2018-12-10,goldenspin,0.198,7k1fn7aw8nm4sbm
2018-12-09,specialpack1_0,0.398,s746q1sejke9gzi
2018-12-08,coinpack001,0.398,wxfw3hq5pzmlts8
2018-12-09,specialpack,0.198,1b5vqbfhtxxizgn
2018-12-09,specialpack9_0,1.998,eyit7y66otivqeq
2018-12-07,coinpack002,0.998,mcio1qqpp2ptv1x
2018-12-13,coinpack003,1.998,7mkuc6j58p8x0a2
2018-12-10,goldenspin,0.198,qugcfdnw5rguftr
2018-12-10,goldenspin,0.198,f3oj5ausuizxrg5
2018-12-13,specialpack10_0,2.598,v67ad39694dpp8f
2018-12-10,specialpack1_3,0.798,u8kdycbvlc4573w
2018-12-09,specialpack2_0,0.998,u6bwggcylg5xmc3
2018-12-11,specialpack2_0,0.998,c1dyl4h5p55kb4a
2018-12-09,specialpack9_0,1.998,k8bhvu9y5pygmek
2018-12-07,specialpack1_0,0.398,xg7zbt5264t69h1
2018-12-10,coinpack002,0.998,xmqytfgpoyx0s93
2018-12-10,coinpack004,3.998,028v8ipukd1lpua
2018-12-09,goldenspin,0.198,a83788s3l3ikvuj
2018-12-12,specialpack1_2,0.598,p0jd6pixpqqhamu
2018-12-10,coinpack001,0.398,vsi2yjp3b8qpvbw
2018-12-13,specialpack1_0,0.398,mwoafnyfey3daa3
2018-12-10,specialpack1_3,0.798,zrfnhdzh9e72y81
2018-12-11,goldenspin,0.198,z2nas8edbcch7xc
2018-12-12,goldenspin,0.198,f5d6vgxifv2lbtp
2018-12-09,coinpack001,0.398,veoh4q3icd9l3lv
2018-12-10,specialpack12_0,2.998,g1plsk4udhgkeot
2018-12-08,goldenspin,0.198,39jqfo0aj8y2t5c
2018-12-12,specialpack1_3,0.798,zmd8ftm4maz6edz
2018-12-07,specialpack1_0,0.398,90223ec1xggr2jc
2018-12-11,goldenspin,0.198,gs042vnzjpfqqsi
2018-12-09,goldenspin,0.198,rg56vuwelp7yi98
2018-12-07,specialpack1_0,0.398,92vok4awvkiym9l
2018-12-09,coinpack001,0.398,tvp6i0tw0mnewlx
2018-12-13,specialpack1_0,0.398,57ruhoje928mix9
2018-12-11,specialpack,0.198,piati5tliik26y3
2018-12-07,specialpack1_0,0.398,xbxrs96z6s0ibf4
2018-12-13,specialpack1_0,0.398,cgfuldec948hp3s
2018-12-13,specialpack1_3,0.798,66iea1krt2ceoxn
2018-12-13,goldenspin,0.198,zhtacgasch6okpb
2018-12-11,coinpack001,0.398,dt7d9d6xjkvvla5
2018-12-12,specialpack,0.198,iligyy25yql5z78
2018-12-07,specialpack1_0,0.398,ho6cx2p2b7iz4ef
2018-12-08,goldenspin,0.198,uv41cs2qjl1ctns
2018-12-09,coinpack002,0.998,gxo3jbgtc5zt6ku
2018-12-12,goldenspin,0.198,dilh8xyaiyrm4fp
2018-12-10,poolcash002,0.998,7m05yls68bkn3gr
2018-12-09,coinpack001,0.398,k5f3f1n78w14gso
2018-12-08,scratcherspack1,0.398,hpm0nzjyhkuck5y
2018-12-12,specialpack1_0,0.398,e6sfvkjes6sc0gw
2018-12-07,specialpack12_0,2.998,sl0ceygu2rc3ds4
2018-12-09,goldenspin,0.198,boifu6j8rzxp7xw
2018-12-07,poolcash003,1.998,r4xkz0cl4o52ib1
2018-12-07,specialpack1_0,0.398,y43wepf73rvpbyb
2018-12-10,specialpack1_2,0.598,ad3l9ug57lxvxzd
2018-12-08,specialpack1_2,0.598,m8lchvb2q10x6rv
2018-12-12,specialpack1_0,0.398,8cx9h717rs786uz
2018-12-12,specialpack,0.198,o8t8c2m2rxnz25l
2018-12-07,specialpack1_0,0.398,ttqriqhbv2176h2
2018-12-10,specialpack1_0,0.398,ecrh3n7g3x5kgzb
2018-12-10,coinpack001,0.398,rktacev2zb7n5im
2018-12-09,specialpack1_0,0.398,7vgmd2bxyon0isl
2018-12-10,specialpack1_0,0.398,y239xk4n7urohcj
2018-12-09,specialpack2_0,0.998,if6tq6bvxrt9gup
2018-12-11,goldenspin,0.198,i32hygbvoh5nmal
2018-12-13,goldenspin,0.198,zck84vtnenyy23u
2018-12-08,coinpack001,0.398,vipr2omc1ab7b26
2018-12-11,specialpack2_0,0.998,ujhf5i6amwbkypp
2018-12-08,goldenspin,0.198,nn5ows8r2ih2npz
2018-12-10,coinpack001,0.398,7laqxnahjxyectd
2018-12-08,scratcherspack1,0.398,38f58q272ous6rx
2018-12-11,coinpack001,0.398,lueoljoziftlpzm
2018-12-09,specialpack4_0,1.398,xln61thg18lepdf
2018-12-13,coinpack001,0.398,f99n7ww9xy0xtg7
2018-12-10,goldenspin,0.198,fzygxfz6vkv3sw6
2018-12-07,coinpack001,0.398,708m31t7vnpyywm
2018-12-11,specialpack5_0,1.598,e48hnogw8e6w6tq
2018-12-11,specialpack,0.198,hgvslgj78wj1s7e
2018-12-13,coinpack001,0.398,ob1rljgfref3zwk
2018-12-08,specialpack1_2,0.598,oylftoii67isw52
2018-12-10,coinpack001,0.398,p83ol171wwvnfgf
2018-12-13,specialpack1_0,0.398,jpcyx96sreb7ubj
2018-12-13,scratcherspack1,0.398,j7vcmc5afqtjojz
2018-12-08,scratcherspack1,0.398,v5etu1jpxnrtuxm
2018-12-09,coinpack003,1.998,dt3m8dcs9u0e834
2018-12-13,goldenspin,0.198,eownqd7ttn8crin
2018-12-07,goldenspin,0.198,difbs7oxeg6q1uu
2018-12-07,specialpack4_0,1.398,cxfvpiil5v0sizq
2018-12-09,goldenspin,0.198,boups3s0lla5sqk
2018-12-07,specialpack1_0,0.398,k8bhvu9y5pygmek
2018-12-12,specialpack1_3,0.798,n0c8snwio6cq8tc
2018-12-13,specialpack1_0,0.398,t36nvckd4vuzu66
2018-12-13,specialpack1_2,0.598,wtbr1ogplyj6jmg
2018-12-12,goldenspin,0.198,alhr01jjwyv9zxg
2018-12-10,goldenspin,0.198,2xu297pk2wivyn2
2018-12-07,goldenspin,0.198,vifcwifo5abegnp
2018-12-11,specialpack4_0,1.398,w7yj82ee38jkhex
2018-12-09,specialpack1_2,0.598,exruhvxfzwny8do
2018-12-12,goldenspin,0.198,807t5twiu1wknu7
2018-12-10,scratcherspack1,0.398,19io10pxu64gln7
2018-12-11,specialpack1_2,0.598,e2wveygtdcdfa0i
2018-12-10,coinpack001,0.398,tvp6i0tw0mnewlx
2018-12-09,coinpack001,0.398,jpy4b5hx7rtehyr
2018-12-09,goldenspin,0.198,pp7ywso1d3hepvh
2018-12-13,specialpack2_0,0.998,8glf91d8qhk4ht8
2018-12-12,specialpack1_2,0.598,nrpmyb1kyxnz7bb
2018-12-13,specialpack1_0,0.398,mqi8dnlxsqf8j9w
2018-12-08,specialpack1_0,0.398,66m5s40b8x45law
2018-12-13,coinpack001,0.398,nw9nhgalk7ng6dk
2018-12-08,specialpack,0.198,yr3l1g870phd6bo
2018-12-12,specialpack1_0,0.398,oypnrz7hifsmzib
2018-12-11,specialpack1_3,0.798,lz7w9dzi61bwwj5
2018-12-08,specialpack1_0,0.398,m4ufum1sc2m0z1n
2018-12-11,specialpack1_3,0.798,c26ba9kqa5whx22
2018-12-07,specialpack1_2,0.598,b1jmtjsqkbzj7pd
2018-12-12,goldenspin,0.198,skawr9fe8sxw9x6
2018-12-10,coinpack001,0.398,294ekqmmrz2gwgz
2018-12-09,specialpack1_0,0.398,64megolinfb4u00
2018-12-13,poolcash002,0.998,0h78ja4fec1ox1o
2018-12-08,poolcash004,3.998,9k7gxl2o6pwqpqh
2018-12-10,specialpack2_0,0.998,jk7cn9q1rq0ttyq
2018-12-08,specialpack1_0,0.398,2x4sscxsqongbbx
2018-12-08,coinpack001,0.398,vzbh67872v6lbwj
2018-12-12,goldenspin,0.198,jpcyx96sreb7ubj
2018-12-12,specialpack1_0,0.398,5nddjwsalniiswg
2018-12-07,specialpack2_0,0.998,k1vpd3g4r7k17a6
2018-12-07,specialpack1_0,0.398,d2sk1vdekf6h3fz
2018-12-07,specialpack1_0,0.398,wadzrj0vdi8tjcf
2018-12-11,specialpack12_0,2.998,nymhcwfknmym7t3
2018-12-13,goldenspin,0.198,dhb029v6ffixx0s
2018-12-11,scratcherspack1,0.398,9j5o88axgsjmo6z
2018-12-07,specialpack1_3,0.798,p87lyslrw250t68
2018-12-11,goldenspin,0.198,ou4eso0eftmyp31
2018-12-12,specialpack1_0,0.398,g043uezh30p6ijq
2018-12-07,poolcash003,1.998,s0yl4q0i14fh4tk
2018-12-08,coinpack001,0.398,f8rx9w7adpatcfe
2018-12-08,goldenspin,0.198,gentz5cy4eq3pgq
2018-12-09,specialpack,0.198,1b5vqbfhtxxizgn
2018-12-12,specialpack5_0,1.598,7tvx1jgt99g0zen
2018-12-11,coinpack002,0.998,dbbd8snmlmetnue
2018-12-10,goldenspin,0.198,c0407eg2dmm3gte
2018-12-12,specialpack9_0,1.998,ddduzh2en7tjxlw
2018-12-12,coinpack001,0.398,7iaj9q1akcrx51c
2018-12-12,goldenspin,0.198,28e941pr50l29gz
2018-12-09,goldenspin,0.198,9odo3jz09ovl51k
2018-12-13,coinpack001,0.398,ficclvlxhj48oh3
2018-12-10,goldenspin,0.198,kh6bex4sja4dsdf
2018-12-08,poolcash003,1.998,mpjx1wcjp2o0eph
2018-12-13,specialpack1_0,0.398,44gfbanl8gbvek4
2018-12-08,specialpack1_0,0.398,x19o5cgfa6hdbbi
2018-12-07,goldenspin,0.198,yzsikir3nyurui0
2018-12-11,goldenspin,0.198,7csr6omkav3v97v
2018-12-08,specialpack1_0,0.398,wg1vgfjj3gg2dyf
2018-12-08,goldenspin,0.198,gjgmbkyyel9v6jd
2018-12-10,specialpack4_0,1.398,rfxns6h2c4y2xpy
2018-12-13,poolcash002,0.998,9d6s1maqf4e0ni1
2018-12-07,specialpack1_2,0.598,20gyjzpirn3vx1x
2018-12-07,specialpack,0.198,2va0bj9bkpd5p35
2018-12-12,coinpack002,0.998,mfoayvzosnq1zlh
2018-12-11,specialpack9_0,1.998,odq2c5swj9nt141
2018-12-12,specialpack1_0,0.398,j2xtjjybutbw325
2018-12-09,coinpack001,0.398,h6iei46fee6l850
2018-12-12,specialpack1_0,0.398,f8mqofmy5mfy8k4
2018-12-07,specialpack1_2,0.598,me9rmldom1fieox
2018-12-11,coinpack001,0.398,iy9g8aiko367wr5
2018-12-11,specialpack1_3,0.798,stirr4gwz9jhgwe
2018-12-12,goldenspin,0.198,jx3r3zgjqmjuhfk
2018-12-11,specialpack5_0,1.598,k3zlxdn2c110snr
2018-12-07,specialpack12_0,2.998,qli32rvq66e16c6
2018-12-12,specialpack1_0,0.398,gkxavcevhzk7kpp
2018-12-13,goldenspin,0.198,2jbrj08ciqywdix
2018-12-12,coinpack001,0.398,4ta1by5q2bykg7e
2018-12-11,specialpack1_3,0.798,ds147cl9b3gvi1y
2018-12-10,goldenspin,0.198,q4r2thc03f1y1dt
2018-12-13,specialpack1_3,0.798,mo59x39yfzkrz2y
2018-12-13,specialpack1_3,0.798,q8mzbtb7bbo2q62
2018-12-10,coinpack001,0.398,b77ehp5ski4irei
2018-12-07,poolcash001,0.398,ogqyy3oxq70jwby
2018-12-13,goldenspin,0.198,94uhixbcudav0dv
2018-12-13,specialpack1_0,0.398,1honglu2dx7ndeb
2018-12-11,specialpack1_0,0.398,o82pdgaqyf83m9h
2018-12-07,coinpack001,0.398,5hp8ymvmhv91ao4
2018-12-10,specialpack2_0,0.998,h7yxt1eqp11hcn9
2018-12-08,specialpack1_2,0.598,koyfadyoh5btq6a
2018-12-07,specialpack19_0,3.998,e1l41q8tndhcs6w
2018-12-13,goldenspin,0.198,8eqriuoo11zr6y7
2018-12-13,goldenspin,0.198,q78w4kst39ge9rc
2018-12-08,specialpack1_0,0.398,wwuz5ybtpu3fjei
2018-12-09,goldenspin,0.198,hn04ia8ca5x3ax4
2018-12-07,specialpack1_0,0.398,gbgxndlqb9y5l11
2018-12-09,coinpack003,1.998,e7aefqaj7s12py9
2018-12-09,poolcash001,0.398,qljnjpbqvy7fbeu
2018-12-13,specialpack2_0,0.998,116twox5ls4xqeh
2018-12-12,poolcash001,0.398,ks3yaevjcnhftiv
2018-12-11,poolcash002,0.998,83n1hhezwbpmi3l
2018-12-10,coinpack001,0.398,esbblbnq4j8tb8r
2018-12-11,coinpack004,3.998,v1e550dju5ovh57
2018-12-10,specialpack12_0,2.998,yl9vkm65o07f7a2
2018-12-13,goldenspin,0.198,9uffcqz0lptau0z
2018-12-13,poolcash002,0.998,tnfg5nghtalouv5
2018-12-07,goldenspin,0.198,b13g1bndxnz34xn
2018-12-12,poolcash005,9.998,lz8rwlh1sbrgd3u
2018-12-13,specialpack1_0,0.398,7kqr9cm3z75sb10
2018-12-09,coinpack001,0.398,li4zzhhtdyxcoh0
2018-12-12,specialpack1_3,0.798,v9yykwif28a7sx3
2018-12-12,specialpack2_0,0.998,kiaagrlpjmzi7c6
2018-12-10,specialpack2_0,0.998,5aad03zqp1u8smn
2018-12-09,coinpack001,0.398,eg8xb5hqjt9hb16
2018-12-09,coinpack001,0.398,qnkb3eu6a9vxfsp
2018-12-13,goldenspin,0.198,xa8v81v76aci0i1
2018-12-09,specialpack,0.198,hl5i7ifnq58tsqz
2018-12-07,scratcherspack1,0.398,j0lj3c2t92l2z41
2018-12-13,goldenspin,0.198,j6of1kcavr44sao
2018-12-13,goldenspin,0.198,oqwrjm9nuit1lwj
2018-12-08,goldenspin,0.198,pvwr08yhgyakdml
2018-12-13,goldenspin,0.198,jypnhgxwjnli0k0
2018-12-12,specialpack1_3,0.798,a80qsnpqhz0wd70
2018-12-11,goldenspin,0.198,777re8dca6ybuwa
2018-12-10,goldenspin,0.198,u5lcipjqf3on76r
2018-12-12,specialpack,0.198,8yfw2gzbw1weinx
2018-12-09,specialpack2_0,0.998,owtnwuokuosfypf
2018-12-12,coinpack001,0.398,d3mdkdq2zp852jn
2018-12-12,specialpack1_3,0.798,k8cisptr6qhcakr
2018-12-13,goldenspin,0.198,655cfmrqt2gc4d3
2018-12-09,specialpack,0.198,1b5vqbfhtxxizgn
2018-12-07,specialpack1_0,0.398,vj3ljctiscs9iac
2018-12-09,coinpack001,0.398,gg5mfer22638ixd
2018-12-09,goldenspin,0.198,eofsgpae4tnm75m
2018-12-12,poolcash001,0.398,o8wie0fmyds9bc4
2018-12-13,specialpack9_0,1.998,jopnwu0irjrlo3k
2018-12-11,coinpack001,0.398,tafpw9o52xhhl7e
2018-12-10,specialpack1_2,0.598,xk29ist6fr5z40h
2018-12-08,coinpack001,0.398,esk8s55pvhs9n9z
2018-12-08,coinpack001,0.398,adkrsowkd4nvlne
2018-12-09,specialpack1_2,0.598,m19p7rdom2hu5ih
2018-12-12,specialpack,0.198,3yupf3zcyotiovm
2018-12-13,goldenspin,0.198,ipwl388z39s7vd6
2018-12-08,goldenspin,0.198,vzib0ifb5acwv7i
2018-12-13,specialpack,0.198,wzpn8dtwl52sws6
2018-12-13,specialpack1_0,0.398,0938g4e786685io
2018-12-12,goldenspin,0.198,akuz0an9660vx15
2018-12-11,goldenspin,0.198,autyg7r7xrpw3y1
2018-12-12,specialpack1_2,0.598,wd12fedz9bvkk0p
2018-12-12,goldenspin,0.198,wsmsdd165dy4fx9
2018-12-07,specialpack,0.198,p9kqqa9q1nmhsy0
2018-12-09,coinpack001,0.398,o7aaaraf210z5sl
2018-12-09,specialpack2_0,0.998,aljax7sob3uo76k
2018-12-10,specialpack2_0,0.998,mf8c1luevhfkab9
2018-12-11,specialpack2_0,0.998,rfcy50bh6eh1egs
2018-12-11,goldenspin,0.198,effeqdfvn3zerr8
2018-12-10,goldenspin,0.198,1h533uuzss29xa0
2018-12-09,coinpack001,0.398,benfn5r5wln039s
2018-12-12,coinpack001,0.398,qfj329h7d4gy2be
2018-12-13,coinpack001,0.398,jtpqzg7y0bfeqq1
2018-12-08,specialpack1_2,0.598,119tmh18luh28v2
2018-12-10,coinpack001,0.398,wqn8vhyl95r3vdv
2018-12-10,specialpack1_0,0.398,nq4g0zfti0igj46
2018-12-09,specialpack1_0,0.398,1q857q4tjto8hiz
2018-12-08,specialpack1_0,0.398,3mkk2yqgovw0owq
2018-12-13,poolcash003,1.998,z71es6ulxnes2w8
2018-12-13,goldenspin,0.198,ta121l3n8sqqafl
2018-12-09,coinpack003,1.998,m04v9nx0kgpczcp
2018-12-11,coinpack001,0.398,ec3gjyy8v2b58vo
2018-12-09,specialpack1_3,0.798,j0hnlkh4w1bhkvy
2018-12-07,specialpack1_0,0.398,z469svd9t34d3k6
2018-12-07,specialpack2_0,0.998,ygcbgr8pc4pqsg1
2018-12-13,scratcherspack1,0.398,ioo8uiod63g36l5
2018-12-08,specialpack1_2,0.598,fn5d051jexawya1
2018-12-10,goldenspin,0.198,9jvv0ulls1mk5gv
2018-12-07,specialpack1_2,0.598,w8ym5j43445fdbh
2018-12-13,scratcherspack1,0.398,6brs3917fbn6bri
2018-12-12,goldenspin,0.198,2ct120sz5w4njkl
2018-12-13,goldenspin,0.198,7giif8z7kj51hsv
2018-12-07,specialpack19_0,3.998,1ku0qy9raqyrgsd
2018-12-08,specialpack,0.198,1jm1fjg55et5kam
2018-12-08,coinpack001,0.398,kacc70coi4qqmvm
2018-12-11,goldenspin,0.198,kf06edivqfs3fjt
2018-12-07,coinpack003,1.998,jf1tm95zjtu63a3
2018-12-08,specialpack1_0,0.398,59n0y3urbe1kcwj
2018-12-10,coinpack001,0.398,q4845btkxv4ad6d
2018-12-13,specialpack4_0,1.398,uiocv3gj03zq1ey
2018-12-13,poolcash001,0.398,z1fsnw7a3xp0z9k
2018-12-10,specialpack1_0,0.398,ohcjgr8zcv8q1os
2018-12-08,specialpack1_0,0.398,f1xpf0pk8jemf9e
2018-12-12,coinpack001,0.398,obj9h2vjne6bqa4
2018-12-10,goldenspin,0.198,pzpxz905xtu32cd
2018-12-09,scratcherspack1,0.398,oxij7flyl8k7c55
2018-12-08,specialpack2_0,0.998,zawgijyhq5tcm4h
2018-12-10,coinpack001,0.398,3pgl3zb073p9bsy
2018-12-13,specialpack1_0,0.398,hvi7cdxeiakb2m7
2018-12-11,coinpack001,0.398,f7uip0olbusm4zb
2018-12-10,coinpack001,0.398,920rfbtd1uyt85t
2018-12-12,specialpack1_3,0.798,ful8vezv3i7sl08
2018-12-08,specialpack19_0,3.998,ns8xbx3bacsnx5y
2018-12-13,coinpack001,0.398,i7vqvdhfuj93gva
2018-12-10,coinpack001,0.398,i3vp76j6xpw19ud
2018-12-07,coinpack001,0.398,p9kvm7pvtceonws
2018-12-08,coinpack003,1.998,znzf6bcou5orlmx
2018-12-10,specialpack1_0,0.398,5ek88bgr8h64vzj
2018-12-08,goldenspin,0.198,jcpu7vn060heefp
2018-12-07,specialpack1_0,0.398,rq8vq66a4hs8hka
2018-12-11,specialpack5_0,1.598,8qqknazpl5kr7fd
2018-12-10,poolcash001,0.398,0gza3c05efc671l
2018-12-12,specialpack1_2,0.598,9uma2f78mpne6bq
2018-12-09,specialpack1_3,0.798,8nyu4dtkiilptp3
2018-12-09,specialpack1_0,0.398,e9fh97dkijscmcd
2018-12-07,specialpack4_0,1.398,kgm1uf7klmpnvs1
2018-12-12,goldenspin,0.198,qfhjhme2gqpodk6
2018-12-13,specialpack1_0,0.398,6wjbokhycwcgvpm
2018-12-07,specialpack1_2,0.598,g7ed21mhuiyufrk
2018-12-10,goldenspin,0.198,bahxnqivrugytql
2018-12-11,specialpack1_0,0.398,3tjfmv3fkbfsqad
2018-12-11,specialpack9_0,1.998,qmo3hls8ywe02i4
2018-12-07,coinpack003,1.998,8zdt5jla7l2hrn3
2018-12-11,coinpack002,0.998,00s7nv88iqu6waf
2018-12-10,specialpack1_0,0.398,y2fcnsvrrq8txzr
2018-12-09,goldenspin,0.198,zrgjcvq59sx2mn4
2018-12-13,goldenspin,0.198,pzgsopfbgc2xxm7
2018-12-11,goldenspin,0.198,51cop72308dgt47
2018-12-11,specialpack2_0,0.998,biw2tegvr7f8t02
